REGION,ZONE,FEEDER CODE,SUBSTATION CODE,SUBSTATION,FEEDER,IR,IY,IB,VRY,VYB,VBR,Time,Active Load
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,10.9 A,10.7 A,11.3 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 11:39,39.2 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,10.9 A,10.7 A,11.3 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 11:42,48.9 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,10.9 A,10.7 A,11.3 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 11:45,22.8 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,17.8 A,10.7 A,11.3 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 11:48,177 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,17.8 A,10.7 A,11.3 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 11:51,122 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,12.7 A,14.2 A,13.9 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 11:54,128 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,12.7 A,14.2 A,13.9 A,11.1 kV,11.2 kV,11.1 kV,5/11/2026 11:57,54.7 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,12.7 A,14.2 A,13.9 A,11.2 kV,11.2 kV,11.2 kV,5/11/2026 12:00,108 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,12.7 A,14.2 A,13.9 A,11.2 kV,11.3 kV,11.2 kV,5/11/2026 12:03,126 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,12.7 A,14.2 A,13.9 A,11.3 kV,11.3 kV,11.3 kV,5/11/2026 12:06,-47.7 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,12.7 A,14.2 A,13.9 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 12:09,-50.3 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,12.7 A,14.2 A,13.9 A,11.1 kV,11.2 kV,11.1 kV,5/11/2026 12:12,41.9 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,9.34 A,11.5 A,11.1 A,11.1 kV,11.2 kV,11.1 kV,5/11/2026 12:15,-111 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,4.22 A,6.18 A,4.71 A,11.1 kV,11.2 kV,11.1 kV,5/11/2026 12:18,-167 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,12.3 A,14.0 A,13.7 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 12:21,-94.1 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,12.3 A,14.0 A,13.7 A,11.1 kV,11.2 kV,11.1 kV,5/11/2026 12:24,151 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,9.23 A,10.8 A,11.0 A,11.2 kV,11.2 kV,11.2 kV,5/11/2026 12:27,25.4 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,11.6 A,13.1 A,13.8 A,11.2 kV,11.2 kV,11.2 kV,5/11/2026 12:30,110 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,11.6 A,13.1 A,13.8 A,11.2 kV,11.2 kV,11.2 kV,5/11/2026 12:33,-129 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,29.8 A,13.6 A,31.9 A,11.2 kV,11.3 kV,11.2 kV,5/11/2026 12:36,516 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,29.8 A,13.6 A,31.9 A,11.2 kV,11.2 kV,11.2 kV,5/11/2026 12:39,247 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,14.9 A,14.6 A,14.9 A,11.2 kV,11.2 kV,11.2 kV,5/11/2026 12:42,174 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,14.9 A,14.6 A,14.9 A,11.2 kV,11.2 kV,11.2 kV,5/11/2026 12:45,218 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,14.9 A,14.6 A,14.9 A,11.2 kV,11.2 kV,11.2 kV,5/11/2026 12:48,231 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,14.9 A,14.6 A,14.9 A,11.2 kV,11.2 kV,11.2 kV,5/11/2026 12:51,578 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,17.3 A,17.1 A,18.6 A,10.9 kV,11.0 kV,10.9 kV,5/11/2026 12:54,95.4 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,16.5 A,17.2 A,18.4 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 12:57,161 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,16.5 A,17.2 A,18.4 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 13:00,108 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,14.2 A,15.0 A,16.6 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 13:03,268 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,14.2 A,15.0 A,16.6 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 13:06,167 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,10.7 A,12.4 A,12.0 A,11.0 kV,11.1 kV,11.0 kV,5/11/2026 13:09,251 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,10.7 A,34.6 A,12.0 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 13:12,154 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,21.9 A,34.6 A,12.0 A,11.0 kV,11.1 kV,11.0 kV,5/11/2026 13:15,92.5 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,17.2 A,18.0 A,19.2 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 13:18,134 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,18.4 A,18.8 A,20.1 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 13:21,212 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,16.4 A,17.9 A,17.7 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 13:24,81.7 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,16.4 A,17.9 A,17.7 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 13:27,123 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,16.4 A,15.2 A,15.0 A,11.0 kV,11.1 kV,11.0 kV,5/11/2026 13:30,-72.6 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,16.4 A,15.2 A,15.0 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 13:33,38.6 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,12.6 A,14.0 A,14.3 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 13:36,760 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,65.9 A,65.1 A,66.8 A,10.9 kV,10.9 kV,10.9 kV,5/11/2026 13:39,989 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,14.4 A,15.3 A,15.5 A,10.9 kV,10.9 kV,10.9 kV,5/11/2026 13:42,50.7 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,11.3 A,12.5 A,12.1 A,10.9 kV,10.9 kV,10.9 kV,5/11/2026 13:45,139 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,11.3 A,12.5 A,12.1 A,10.9 kV,10.9 kV,10.9 kV,5/11/2026 13:48,419 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,15.7 A,17.0 A,17.2 A,10.8 kV,10.9 kV,10.8 kV,5/11/2026 13:51,279 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,15.7 A,17.0 A,17.2 A,10.9 kV,10.9 kV,10.9 kV,5/11/2026 13:54,1.20 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,15.7 A,17.0 A,17.2 A,10.8 kV,10.9 kV,10.8 kV,5/11/2026 13:57,1.16 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,60.7 A,60.9 A,62.5 A,10.8 kV,10.9 kV,10.8 kV,5/11/2026 14:00,1.11 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,60.7 A,60.9 A,62.5 A,10.8 kV,10.8 kV,10.8 kV,5/11/2026 14:03,1.03 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,60.7 A,60.9 A,62.5 A,10.8 kV,10.8 kV,10.8 kV,5/11/2026 14:06,170 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,21.8 A,22.8 A,24.2 A,10.8 kV,10.8 kV,10.8 kV,5/11/2026 14:09,94.8 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,45.8 A,46.4 A,47.9 A,10.7 kV,10.7 kV,10.7 kV,5/11/2026 14:12,1.21 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,18.4 A,19.5 A,19.4 A,10.8 kV,10.8 kV,10.8 kV,5/11/2026 14:15,488 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,18.4 A,19.5 A,19.4 A,10.8 kV,10.8 kV,10.8 kV,5/11/2026 14:18,403 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,36.7 A,36.8 A,37.6 A,10.8 kV,10.8 kV,10.8 kV,5/11/2026 14:21,86.2 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,36.7 A,36.8 A,37.6 A,10.8 kV,10.8 kV,10.8 kV,5/11/2026 14:24,814 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,36.7 A,36.8 A,37.6 A,10.8 kV,10.8 kV,10.8 kV,5/11/2026 14:27,133 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,30.2 A,30.8 A,32.2 A,10.7 kV,10.7 kV,10.7 kV,5/11/2026 14:30,830 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,31.0 A,31.3 A,32.9 A,10.7 kV,10.8 kV,10.7 kV,5/11/2026 14:33,72.4 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,11.6 A,13.3 A,12.3 A,10.7 kV,10.7 kV,10.7 kV,5/11/2026 14:36,34.6 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,11.6 A,13.3 A,12.3 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 14:39,28.3 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,13.0 A,13.3 A,12.3 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 14:42,38.3 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,39.9 A,13.3 A,41.4 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 14:45,765 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,39.9 A,13.3 A,41.4 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 14:48,751 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,39.9 A,13.3 A,41.4 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 14:51,283 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,10.8 A,13.3 A,12.3 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 14:54,-16.2 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,10.8 A,13.3 A,12.3 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 14:57,38.0 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,10.8 A,13.3 A,12.3 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 15:00,72.5 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,12.2 A,12.6 A,13.8 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 15:03,117 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,32.1 A,31.9 A,33.2 A,11.2 kV,11.2 kV,11.1 kV,5/11/2026 15:06,261 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,38.9 A,38.0 A,39.9 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 15:09,676 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,52.6 A,52.3 A,53.3 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 15:12,1.35 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,40.0 A,39.8 A,41.9 A,11.2 kV,11.2 kV,11.2 kV,5/11/2026 15:15,460 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,41.4 A,40.6 A,43.0 A,11.2 kV,11.3 kV,11.2 kV,5/11/2026 15:18,465 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,27.5 A,26.8 A,28.1 A,11.2 kV,11.2 kV,11.2 kV,5/11/2026 15:21,404 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,22.3 A,23.3 A,23.8 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 15:24,445 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,22.3 A,23.3 A,23.8 A,11.1 kV,11.2 kV,11.1 kV,5/11/2026 15:27,358 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,41.3 A,40.2 A,42.5 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 15:30,442 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,41.3 A,40.2 A,42.5 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 15:33,592 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,33.1 A,40.2 A,42.5 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 15:36,409 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,33.1 A,40.2 A,42.5 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 15:39,425 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,33.1 A,40.2 A,42.5 A,10.9 kV,11.0 kV,10.9 kV,5/11/2026 15:42,437 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,33.1 A,40.2 A,42.5 A,10.9 kV,10.9 kV,10.9 kV,5/11/2026 15:45,461 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,27.8 A,27.3 A,28.7 A,10.9 kV,10.9 kV,10.9 kV,5/11/2026 15:48,509 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,27.8 A,27.3 A,28.7 A,10.9 kV,10.9 kV,10.9 kV,5/11/2026 15:51,477 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,37.9 A,36.7 A,37.1 A,10.9 kV,10.9 kV,10.9 kV,5/11/2026 15:54,399 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,66.5 A,66.2 A,67.0 A,10.8 kV,10.9 kV,10.8 kV,5/11/2026 15:57,642 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,50.3 A,66.2 A,67.0 A,10.8 kV,10.9 kV,10.8 kV,5/11/2026 16:00,747 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,50.3 A,50.8 A,50.6 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 16:03,828 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,63.9 A,62.9 A,63.2 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 16:06,1.09 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,63.9 A,62.9 A,63.2 A,10.9 kV,10.9 kV,10.9 kV,5/11/2026 16:09,921 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,70.6 A,70.0 A,70.1 A,10.9 kV,10.9 kV,10.9 kV,5/11/2026 16:12,1.28 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,59.8 A,61.3 A,60.4 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 16:15,1.22 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,59.8 A,61.3 A,60.4 A,11.1 kV,11.1 kV,11.0 kV,5/11/2026 16:18,1.33 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,67.5 A,68.0 A,68.5 A,11.1 kV,11.1 kV,11.0 kV,5/11/2026 16:21,1.04 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,60.2 A,61.1 A,61.0 A,10.9 kV,11.0 kV,10.9 kV,5/11/2026 16:24,1.00 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,60.2 A,61.1 A,61.0 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 16:27,843 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,77.3 A,75.9 A,76.2 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 16:30,852 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,77.3 A,75.9 A,76.2 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 16:33,1.21 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,52.1 A,52.3 A,53.2 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 16:36,1.03 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,52.1 A,52.3 A,53.2 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 16:39,1.11 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,57.2 A,57.2 A,58.2 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 16:42,1.13 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,56.5 A,56.8 A,57.7 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 16:45,1.15 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,56.5 A,56.8 A,57.7 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 16:48,1.08 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,64.4 A,64.1 A,65.3 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 16:51,1.12 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,64.4 A,64.1 A,65.3 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 16:54,1.20 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,64.4 A,64.5 A,65.6 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 16:57,1.45 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,69.4 A,69.5 A,70.6 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 17:00,1.14 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,69.4 A,69.5 A,70.6 A,11.2 kV,11.2 kV,11.1 kV,5/11/2026 17:03,1.11 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,81.0 A,80.2 A,81.5 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 17:06,1.16 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,81.0 A,80.2 A,81.5 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 17:09,1.20 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,65.2 A,65.3 A,67.0 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 17:12,1.20 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,60.5 A,74.4 A,76.5 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 17:15,1.20 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,12:00:00 AM,12:00:00 AM,12:00:00 AM,0 kV,0 kV,0 kV,5/11/2026 17:18,0 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,12:00:00 AM,12:00:00 AM,12:00:00 AM,0 kV,0 kV,0 kV,5/11/2026 17:21,0 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,12:00:00 AM,12:00:00 AM,12:00:00 AM,0 kV,0 kV,0 kV,5/11/2026 17:24,0 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,12:00:00 AM,12:00:00 AM,12:00:00 AM,11.0 kV,11.0 kV,11.0 kV,5/11/2026 17:27,439 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,30.2 A,30.3 A,30.3 A,10.9 kV,11.0 kV,10.9 kV,5/11/2026 17:30,550 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,30.2 A,30.3 A,30.3 A,10.9 kV,10.9 kV,10.9 kV,5/11/2026 17:33,544 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,30.2 A,30.3 A,30.1 A,10.9 kV,10.9 kV,10.9 kV,5/11/2026 17:36,561 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,30.2 A,30.3 A,30.1 A,10.8 kV,10.8 kV,10.8 kV,5/11/2026 17:39,531 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,29.4 A,29.6 A,29.1 A,10.8 kV,10.8 kV,10.7 kV,5/11/2026 17:42,497 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,27.7 A,27.3 A,26.9 A,10.8 kV,10.8 kV,10.8 kV,5/11/2026 17:45,520 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,27.7 A,27.3 A,26.9 A,10.8 kV,10.8 kV,10.8 kV,5/11/2026 17:48,926 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,44.0 A,44.4 A,42.9 A,10.8 kV,10.8 kV,10.8 kV,5/11/2026 17:51,941 kW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,44.0 A,44.4 A,52.2 A,10.7 kV,10.7 kV,10.7 kV,5/11/2026 17:54,1.03 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,57.7 A,58.4 A,57.5 A,10.8 kV,10.8 kV,10.8 kV,5/11/2026 17:57,1.17 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,77.7 A,78.5 A,79.3 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 18:00,1.29 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,77.7 A,78.5 A,79.3 A,11.2 kV,11.2 kV,11.2 kV,5/11/2026 18:03,1.49 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,84.2 A,83.7 A,84.5 A,11.2 kV,11.2 kV,11.2 kV,5/11/2026 18:06,1.26 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,84.2 A,83.7 A,84.5 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 18:09,1.32 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,82.6 A,81.7 A,83.3 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 18:12,1.26 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,82.6 A,81.7 A,83.3 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 18:15,1.37 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,69.6 A,67.6 A,69.7 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 18:18,1.37 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,71.3 A,70.0 A,71.2 A,11.1 kV,11.1 kV,11.0 kV,5/11/2026 18:21,1.45 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,71.3 A,70.0 A,71.2 A,10.9 kV,11.0 kV,10.9 kV,5/11/2026 18:24,1.35 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,82.3 A,81.9 A,82.5 A,10.9 kV,11.0 kV,10.9 kV,5/11/2026 18:27,1.50 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,82.3 A,81.9 A,82.5 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 18:30,1.95 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,77.2 A,76.9 A,78.4 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 18:33,1.75 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,81.1 A,81.4 A,82.2 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 18:36,1.60 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,81.1 A,81.4 A,82.2 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 18:39,1.58 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,83.3 A,83.4 A,84.4 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 18:42,1.55 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,80.8 A,80.9 A,83.1 A,10.9 kV,10.9 kV,10.9 kV,5/11/2026 18:45,1.90 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,81.3 A,80.9 A,81.6 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 18:48,1.60 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,96.5 A,95.9 A,96.8 A,11.0 kV,10.9 kV,10.9 kV,5/11/2026 18:51,1.60 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,96.5 A,95.9 A,96.8 A,10.9 kV,11.0 kV,10.9 kV,5/11/2026 18:54,1.83 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,83.4 A,82.8 A,84.0 A,10.9 kV,10.9 kV,10.9 kV,5/11/2026 18:57,1.57 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,83.4 A,82.8 A,84.0 A,10.9 kV,11.0 kV,10.9 kV,5/11/2026 19:00,1.45 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,77.7 A,77.5 A,79.1 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 19:03,1.54 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,80.5 A,80.2 A,81.7 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 19:06,1.55 MW
PUNE,PUNE,EP_FD02,SB01,EMBASSY PARK,RMU1,80.5 A,80.2 A,81.7 A,10.9 kV,11.0 kV,10.9 kV,5/11/2026 19:09,1.62 MW
