unique_id,ds,y,IR,IY,IB,VRY,VYB,VBR,hour,day
,2026-11-05 16:09:00,1.39,75.1,74.6,77.1,10.7,10.7,10.8,16,3
,2026-11-05 16:09:00,1.95,88.0,87.7,87.2,10.7,10.7,10.7,16,3
,2026-11-05 16:12:00,1.47,80.7,79.0,81.8,10.7,10.6,10.7,16,3
,2026-11-05 16:12:00,1.28,70.6,70.0,70.1,10.9,10.9,10.9,16,3
,2026-11-05 16:12:00,1.88,152.0,143.57999999999993,150.0,10.7,10.6,10.7,16,3
,2026-11-05 16:12:00,1.36,73.9,71.8,74.6,10.7,10.7,10.8,16,3
,2026-11-05 16:12:00,2.04,111.0,110.0,109.0,10.7,10.7,10.7,16,3
,2026-11-05 16:15:00,1.98,152.0,143.57999999999993,150.0,10.7,10.6,10.7,16,3
,2026-11-05 16:15:00,1.22,59.8,61.3,60.4,11.1,11.1,11.1,16,3
,2026-11-05 16:15:00,1.36,73.0,71.7,76.3,10.7,10.7,10.8,16,3
,2026-11-05 16:15:00,1.49,83.6,81.4,81.0,10.7,10.6,10.6,16,3
,2026-11-05 16:15:00,2.04,108.0,113.0,105.0,10.9,10.8,10.8,16,3
,2026-11-05 16:18:00,1.33,59.8,61.3,60.4,11.1,11.1,11.0,16,3
,2026-11-05 16:18:00,1.57,83.9,86.0,83.3,10.6,10.6,10.6,16,3
,2026-11-05 16:18:00,2.0,152.0,143.57999999999993,150.0,10.7,10.6,10.7,16,3
,2026-11-05 16:18:00,1.36,75.7,73.5,75.8,10.7,10.7,10.7,16,3
,2026-11-05 16:18:00,1.99,108.0,113.0,105.0,10.9,10.8,10.8,16,3
,2026-11-05 16:21:00,1.81,105.0,104.0,103.0,10.9,10.8,10.8,16,3
,2026-11-05 16:21:00,1.04,67.5,68.0,68.5,11.1,11.1,11.0,16,3
,2026-11-05 16:21:00,2.09,152.0,143.57999999999993,150.0,10.6,10.6,10.6,16,3
,2026-11-05 16:21:00,1.54,84.2,84.1,83.3,10.6,10.5,10.6,16,3
,2026-11-05 16:21:00,1.4,74.9,72.5,73.2,10.7,10.7,10.7,16,3
,2026-11-05 16:24:00,1.0,60.2,61.1,61.0,10.9,11.0,10.9,16,3
,2026-11-05 16:24:00,1.91,106.0,105.0,104.0,10.8,10.7,10.7,16,3
,2026-11-05 16:24:00,1.63,88.8,90.8,89.5,10.6,10.6,10.6,16,3
,2026-11-05 16:24:00,1.35,75.0,72.8,73.5,10.7,10.6,10.7,16,3
,2026-11-05 16:24:00,2.08,152.0,143.57999999999993,150.0,10.6,10.6,10.7,16,3
,2026-11-05 16:27:00,1.36,74.4,73.7,74.9,10.7,10.6,10.7,16,3
,2026-11-05 16:27:00,1.56,84.6,86.2,85.4,10.6,10.5,10.6,16,3
,2026-11-05 16:27:00,2.15,152.0,143.57999999999993,150.0,10.6,10.6,10.6,16,3
,2026-11-05 16:27:00,1.84,106.0,105.0,104.0,10.9,10.9,10.9,16,3
,2026-11-05 16:27:00,843.0,60.2,61.1,61.0,11.1,11.1,11.1,16,3
,2026-11-05 16:30:00,1.64,90.2,91.8,88.2,10.6,10.5,10.6,16,3
,2026-11-05 16:30:00,2.31,152.0,143.57999999999993,150.0,10.6,10.6,10.6,16,3
,2026-11-05 16:30:00,852.0,77.3,75.9,76.2,11.0,11.0,11.0,16,3
,2026-11-05 16:30:00,1.35,75.6,73.9,75.2,10.7,10.6,10.7,16,3
,2026-11-05 16:30:00,1.82,99.0,101.0,100.0,10.8,10.8,10.8,16,3
,2026-11-05 16:33:00,1.82,99.0,101.0,100.0,10.9,10.8,10.8,16,3
,2026-11-05 16:33:00,1.36,76.6,74.4,73.5,10.8,10.7,10.8,16,3
,2026-11-05 16:33:00,2.2,152.0,142.0,149.0,10.7,10.7,10.7,16,3
,2026-11-05 16:33:00,1.21,77.3,75.9,76.2,11.1,11.1,11.1,16,3
,2026-11-05 16:33:00,1.53,85.6,84.7,81.8,10.7,10.6,10.7,16,3
,2026-11-05 16:36:00,1.35,76.2,73.8,72.9,10.7,10.7,10.8,16,3
,2026-11-05 16:36:00,1.58,87.2,86.7,84.5,10.6,10.6,10.7,16,3
,2026-11-05 16:36:00,1.94,99.0,99.5,98.5,10.8,10.8,10.8,16,3
,2026-11-05 16:36:00,1.03,52.1,52.3,53.2,11.0,11.0,11.0,16,3
,2026-11-05 16:36:00,2.18,152.0,143.57999999999993,150.0,10.6,10.6,10.7,16,3
,2026-11-05 16:39:00,1.43,79.6,75.3,74.8,10.7,10.7,10.8,16,3
,2026-11-05 16:39:00,1.11,52.1,52.3,53.2,11.0,11.0,11.0,16,3
,2026-11-05 16:39:00,1.9,99.0,99.5,98.5,10.8,10.7,10.7,16,3
,2026-11-05 16:39:00,2.26,152.0,143.57999999999993,150.0,10.7,10.6,10.7,16,3
,2026-11-05 16:39:00,1.59,89.7,88.5,86.7,10.6,10.6,10.6,16,3
,2026-11-05 16:42:00,1.68,92.9,90.3,90.2,10.7,10.6,10.7,16,3
,2026-11-05 16:42:00,1.13,57.2,57.2,58.2,11.0,11.0,11.0,16,3
,2026-11-05 16:42:00,2.35,152.0,143.57999999999993,150.0,10.7,10.6,10.7,16,3
,2026-11-05 16:42:00,1.88,98.6,98.7,98.4,10.8,10.8,10.8,16,3
,2026-11-05 16:42:00,1.42,80.9,76.7,76.4,10.7,10.7,10.8,16,3
,2026-11-05 16:45:00,1.15,56.5,56.8,57.7,11.0,11.0,11.0,16,3
,2026-11-05 16:45:00,2.35,152.0,143.57999999999993,150.0,10.7,10.7,10.7,16,3
,2026-11-05 16:45:00,1.74,95.8,93.4,93.3,10.7,10.6,10.7,16,3
,2026-11-05 16:45:00,1.79,105.0,107.0,105.0,10.8,10.7,10.7,16,3
,2026-11-05 16:45:00,1.43,80.9,78.4,76.9,10.7,10.7,10.8,16,3
,2026-11-05 16:48:00,2.27,152.0,143.57999999999993,150.0,10.7,10.7,10.7,16,3
,2026-11-05 16:48:00,1.43,78.1,77.7,76.9,10.8,10.8,10.8,16,3
,2026-11-05 16:48:00,1.64,93.3,92.1,90.0,10.7,10.7,10.7,16,3
,2026-11-05 16:48:00,1.08,56.5,56.8,57.7,11.0,11.0,11.0,16,3
,2026-11-05 16:48:00,1.96,105.0,107.0,105.0,10.8,10.8,10.8,16,3
,2026-11-05 16:51:00,2.25,152.0,143.57999999999993,150.0,10.7,10.7,10.7,16,3
,2026-11-05 16:51:00,1.41,76.5,74.7,76.3,10.8,10.7,10.8,16,3
,2026-11-05 16:51:00,1.12,64.4,64.1,65.3,11.0,11.0,11.0,16,3
,2026-11-05 16:51:00,1.57,87.0,85.4,84.4,10.7,10.7,10.7,16,3
,2026-11-05 16:51:00,1.8,108.0,107.0,106.0,10.8,10.8,10.8,16,3
,2026-11-05 16:54:00,1.94,108.0,107.0,106.0,10.8,10.7,10.8,16,3
,2026-11-05 16:54:00,2.23,152.0,143.57999999999993,150.0,10.7,10.7,10.7,16,3
,2026-11-05 16:54:00,1.2,64.4,64.1,65.3,11.0,11.0,11.0,16,3
,2026-11-05 16:54:00,1.53,84.8,83.7,83.5,10.7,10.6,10.7,16,3
,2026-11-05 16:54:00,1.42,77.8,76.1,76.4,10.8,10.7,10.8,16,3
,2026-11-05 16:57:00,1.38,78.4,75.3,74.2,10.8,10.8,10.8,16,3
,2026-11-05 16:57:00,2.19,152.0,142.0,148.0,10.7,10.7,10.7,16,3
,2026-11-05 16:57:00,1.45,64.4,64.5,65.6,11.0,11.0,11.0,16,3
,2026-11-05 16:57:00,1.89,97.2,96.6,95.4,10.8,10.8,10.8,16,3
,2026-11-05 16:57:00,1.55,85.3,83.9,84.1,10.7,10.7,10.7,16,3
,2026-11-05 17:00:00,1.92,108.0,108.0,107.0,10.8,10.8,10.8,17,3
,2026-11-05 17:00:00,2.2,151.0,143.57999999999993,150.0,10.7,10.7,10.7,17,3
,2026-11-05 17:00:00,1.14,69.4,69.5,70.6,11.1,11.1,11.1,17,3
,2026-11-05 17:00:00,1.36,76.5,75.0,73.2,10.8,10.8,10.8,17,3
,2026-11-05 17:00:00,1.61,88.1,86.4,86.0,10.7,10.7,10.7,17,3
,2026-11-05 17:03:00,2.02,108.0,108.0,107.0,11.1,11.0,11.0,17,3
,2026-11-05 17:03:00,2.23,152.0,143.57999999999993,150.0,11.0,11.0,10.9,17,3
,2026-11-05 17:03:00,1.66,87.7,87.0,87.0,10.9,10.8,10.9,17,3
,2026-11-05 17:03:00,1.11,69.4,69.5,70.6,11.2,11.2,11.1,17,3
,2026-11-05 17:03:00,1.39,77.0,74.0,74.3,11.1,11.0,11.0,17,3
,2026-11-05 17:06:00,1.16,81.0,80.2,81.5,11.1,11.1,11.1,17,3
,2026-11-05 17:06:00,2.21,152.0,142.0,148.0,10.9,10.9,11.0,17,3
,2026-11-05 17:06:00,1.43,77.2,75.5,75.5,11.0,11.0,11.0,17,3
,2026-11-05 17:06:00,1.68,87.9,87.0,87.6,10.9,10.9,10.9,17,3
,2026-11-05 17:06:00,1.97,100.0,101.0,98.5,11.1,11.0,11.0,17,3
,2026-11-05 17:09:00,1.43,78.0,75.5,78.0,11.0,11.0,11.0,17,3
,2026-11-05 17:09:00,1.2,81.0,80.2,81.5,11.0,11.0,11.0,17,3
,2026-11-05 17:09:00,2.25,152.0,143.57999999999993,150.0,10.9,10.9,10.9,17,3
,2026-11-05 17:09:00,1.66,88.5,87.0,86.9,10.9,10.9,10.9,17,3
,2026-11-05 17:09:00,1.84,100.0,101.0,98.5,11.0,10.9,10.9,17,3
,2026-11-05 17:12:00,1.63,88.2,87.6,89.3,10.9,10.9,10.9,17,3
,2026-11-05 17:12:00,1.46,77.2,77.0,76.9,11.0,11.0,11.1,17,3
,2026-11-05 17:12:00,1.89,95.9,95.9,93.3,10.9,10.9,10.9,17,3
,2026-11-05 17:12:00,2.26,152.0,143.57999999999993,150.0,11.0,10.9,11.0,17,3
,2026-11-05 17:12:00,1.2,65.2,65.3,67.0,11.0,11.0,11.0,17,3
,2026-11-05 17:15:00,1.44,78.5,76.9,77.1,11.0,11.0,11.0,17,3
,2026-11-05 17:15:00,1.98,106.0,105.0,102.0,11.0,10.9,10.9,17,3
,2026-11-05 17:15:00,2.33,152.0,143.0,150.0,10.9,10.9,11.0,17,3
,2026-11-05 17:15:00,1.2,60.5,74.4,76.5,11.0,11.0,11.0,17,3
,2026-11-05 17:15:00,1.66,89.6,86.8,87.1,10.9,10.9,10.9,17,3
,2026-11-05 17:18:00,1.67,88.4,86.0,87.1,10.9,10.9,11.0,17,3
,2026-11-05 17:18:00,1.46,81.0,78.9,80.0,11.0,11.0,11.0,17,3
,2026-11-05 17:18:00,0.0,12.0,13.184000000000001,12.3,10.5,10.4,10.442,17,3
,2026-11-05 17:18:00,2.32,152.0,143.0,150.0,11.0,10.9,11.0,17,3
,2026-11-05 17:21:00,1.62,86.6,83.8,83.8,11.0,11.0,11.0,17,3
,2026-11-05 17:21:00,1.42,78.5,75.5,76.1,11.1,11.0,11.1,17,3
,2026-11-05 17:21:00,2.31,152.0,143.0,150.0,11.0,11.0,11.0,17,3
,2026-11-05 17:21:00,0.0,12.0,13.184000000000001,12.3,10.5,10.4,10.442,17,3
,2026-11-05 17:24:00,1.43,78.9,75.8,77.3,11.1,11.1,11.1,17,3
,2026-11-05 17:24:00,2.3,149.0,142.0,148.0,11.0,11.0,11.1,17,3
,2026-11-05 17:24:00,1.61,87.7,84.1,84.9,11.0,11.0,11.0,17,3
,2026-11-05 17:24:00,0.0,12.0,13.184000000000001,12.3,10.5,10.4,10.442,17,3
,2026-11-05 17:27:00,1.44,78.5,75.3,75.4,11.1,11.1,11.1,17,3
,2026-11-05 17:27:00,2.32,148.0,141.0,148.0,11.0,11.0,11.0,17,3
,2026-11-05 17:27:00,1.66,87.7,85.6,85.5,11.0,11.0,11.0,17,3
,2026-11-05 17:27:00,439.0,12.0,13.184000000000001,12.3,11.0,11.0,11.0,17,3
,2026-11-05 17:30:00,550.0,30.2,30.3,30.3,10.9,11.0,10.9,17,3
,2026-11-05 17:30:00,0.0,74.6,78.9,73.7,10.5,10.4,10.442,17,3
,2026-11-05 17:30:00,1.39,76.8,73.1,74.0,11.1,11.0,11.1,17,3
,2026-11-05 17:30:00,1.68,87.3,86.5,86.0,11.0,11.0,11.0,17,3
,2026-11-05 17:30:00,2.35,151.0,143.0,150.0,11.0,11.0,11.0,17,3
,2026-11-05 17:33:00,1.37,74.7,72.0,73.9,11.1,11.1,11.1,17,3
,2026-11-05 17:33:00,1.63,85.0,85.3,83.6,11.0,11.0,11.0,17,3
,2026-11-05 17:33:00,2.3,152.0,143.0,150.0,11.0,11.0,11.0,17,3
,2026-11-05 17:33:00,0.0,96.3,97.2,95.3,10.5,10.4,10.442,17,3
,2026-11-05 17:33:00,544.0,30.2,30.3,30.3,10.9,10.9,10.9,17,3
,2026-11-05 17:36:00,561.0,30.2,30.3,30.1,10.9,10.9,10.9,17,3
,2026-11-05 17:36:00,2.33,151.0,143.0,149.0,11.1,11.0,11.1,17,3
,2026-11-05 17:36:00,1.6,86.7,86.1,85.2,11.1,11.0,11.0,17,3
,2026-11-05 17:36:00,0.0,96.3,99.2,97.1,10.5,10.4,10.442,17,3
,2026-11-05 17:36:00,1.38,75.5,71.5,73.3,11.1,11.1,11.2,17,3
,2026-11-05 17:39:00,531.0,30.2,30.3,30.1,10.8,10.8,10.8,17,3
,2026-11-05 17:39:00,1.6,87.0,84.6,85.4,11.0,11.0,11.0,17,3
,2026-11-05 17:39:00,32.2,96.3,99.2,97.1,10.9,10.8,10.8,17,3
,2026-11-05 17:39:00,1.4,76.4,73.0,74.8,11.1,11.1,11.1,17,3
,2026-11-05 17:39:00,2.31,151.0,143.0,147.0,11.0,11.0,11.0,17,3
,2026-11-05 17:42:00,1.62,85.0,84.4,88.0,11.0,10.9,11.0,17,3
,2026-11-05 17:42:00,1.44,76.9,74.4,77.0,11.1,11.1,11.1,17,3
,2026-11-05 17:42:00,497.0,29.4,29.6,29.1,10.8,10.8,10.7,17,3
,2026-11-05 17:42:00,1.52,104.0,106.0,103.0,10.8,10.8,10.8,17,3
,2026-11-05 17:42:00,2.31,152.0,143.57999999999993,149.0,11.0,11.0,11.0,17,3
,2026-11-05 17:45:00,2.31,145.0,139.0,146.0,10.9,10.9,10.9,17,3
,2026-11-05 17:45:00,520.0,27.7,27.3,26.9,10.8,10.8,10.8,17,3
,2026-11-05 17:45:00,1.6,84.6,84.0,85.3,10.9,10.9,10.9,17,3
,2026-11-05 17:45:00,1.84,104.0,105.0,103.0,10.8,10.7,10.7,17,3
,2026-11-05 17:45:00,1.42,75.9,73.7,77.5,11.0,11.0,11.0,17,3
,2026-11-05 17:48:00,1.39,77.2,75.3,77.2,11.0,11.0,11.0,17,3
,2026-11-05 17:48:00,926.0,27.7,27.3,26.9,10.8,10.8,10.8,17,3
,2026-11-05 17:48:00,1.63,86.3,85.4,87.4,10.9,10.9,10.9,17,3
,2026-11-05 17:48:00,2.32,146.0,138.0,146.0,11.0,10.9,11.0,17,3
,2026-11-05 17:48:00,1.89,104.0,105.0,103.0,10.7,10.7,10.7,17,3
,2026-11-05 17:51:00,938.4799999999996,44.0,44.4,42.9,10.8,10.8,10.8,17,3
,2026-11-05 17:51:00,1.56,82.9,82.9,86.3,10.9,10.9,10.9,17,3
,2026-11-05 17:51:00,2.03,101.0,102.0,98.7,10.6,10.6,10.6,17,3
,2026-11-05 17:51:00,2.33,146.0,139.0,146.0,10.9,10.9,10.9,17,3
,2026-11-05 17:51:00,1.45,77.9,75.9,77.9,11.0,11.0,11.0,17,3
,2026-11-05 17:54:00,1.94,101.0,102.0,98.7,10.6,10.6,10.6,17,3
,2026-11-05 17:54:00,1.03,44.0,44.4,52.2,10.7,10.7,10.7,17,3
,2026-11-05 17:54:00,2.37,147.0,139.0,148.0,10.9,10.9,10.9,17,3
,2026-11-05 17:54:00,1.56,83.7,83.3,85.4,10.9,10.9,10.9,17,3
,2026-11-05 17:54:00,1.4,76.9,75.4,76.6,11.0,10.9,11.0,17,3
,2026-11-05 17:57:00,1.41,76.8,74.8,74.2,11.1,11.0,11.0,17,3
,2026-11-05 17:57:00,2.4,147.0,138.0,148.0,11.0,10.9,11.0,17,3
,2026-11-05 17:57:00,1.53,81.6,81.4,82.0,10.9,10.9,10.9,17,3
,2026-11-05 17:57:00,2.06,108.0,107.0,106.0,10.6,10.5,10.5,17,3
,2026-11-05 17:57:00,1.17,57.7,58.4,57.5,10.8,10.8,10.8,17,3
,2026-11-05 18:00:00,1.88,108.0,107.0,106.0,10.6,10.5,10.5,18,3
,2026-11-05 18:00:00,2.34,146.0,134.0,145.0,11.0,11.0,11.0,18,3
,2026-11-05 18:00:00,1.4,76.8,72.5,75.3,11.1,11.1,11.1,18,3
,2026-11-05 18:00:00,1.29,77.7,78.5,79.3,11.1,11.1,11.1,18,3
,2026-11-05 18:00:00,1.55,82.4,83.8,85.5,11.0,11.0,11.0,18,3
,2026-11-05 18:03:00,1.45,79.4,76.8,76.9,11.3,11.3,11.3,18,3
,2026-11-05 18:03:00,1.49,77.7,78.5,79.3,11.2,11.2,11.2,18,3
,2026-11-05 18:03:00,2.43,143.0,135.0,142.0,11.2,11.2,11.2,18,3
,2026-11-05 18:03:00,1.59,81.5,84.6,84.6,11.2,11.2,11.2,18,3
,2026-11-05 18:03:00,1.95,108.0,107.0,106.0,10.6,10.5,10.5,18,3
,2026-11-05 18:06:00,1.44,77.4,74.8,76.6,11.3,11.3,11.3,18,3
,2026-11-05 18:06:00,1.26,84.2,83.7,84.5,11.2,11.2,11.2,18,3
,2026-11-05 18:06:00,2.41,145.0,138.0,144.0,11.2,11.2,11.3,18,3
,2026-11-05 18:06:00,1.94,109.0,106.0,106.0,10.5,10.5,10.5,18,3
,2026-11-05 18:06:00,1.62,81.5,82.9,82.8,11.2,11.2,11.2,18,3
,2026-11-05 18:09:00,0.0,50.4,49.6,51.1,10.5,10.4,10.442,18,3
,2026-11-05 18:09:00,0.0,145.0,138.0,144.0,10.5,10.4,10.442,18,3
,2026-11-05 18:09:00,1.3,66.3,70.2,68.7,11.2,11.2,11.2,18,3
,2026-11-05 18:09:00,2.04,109.0,106.0,106.0,10.6,10.6,10.6,18,3
,2026-11-05 18:09:00,1.32,84.2,83.7,84.5,11.1,11.1,11.1,18,3
,2026-11-05 18:12:00,938.4799999999996,54.8,51.3,52.2,11.2,11.2,11.2,18,3
,2026-11-05 18:12:00,1.39,73.1,70.5,70.8,11.2,11.1,11.1,18,3
,2026-11-05 18:12:00,1.52,145.0,139.0,144.0,11.1,11.1,11.2,18,3
,2026-11-05 18:12:00,1.26,82.6,81.7,83.3,11.1,11.1,11.1,18,3
,2026-11-05 18:12:00,1.99,109.0,108.0,106.0,10.9,10.9,10.9,18,3
,2026-11-05 18:15:00,1.95,145.0,139.0,144.0,11.1,11.1,11.1,18,3
,2026-11-05 18:15:00,1.37,82.6,81.7,83.3,11.1,11.1,11.1,18,3
,2026-11-05 18:15:00,1.25,67.5,65.8,63.7,11.2,11.2,11.2,18,3
,2026-11-05 18:15:00,1.42,73.5,73.2,73.9,11.1,11.1,11.1,18,3
,2026-11-05 18:15:00,1.98,109.0,108.0,106.0,11.1,11.1,11.1,18,3
,2026-11-05 18:18:00,1.37,69.6,67.6,69.7,11.0,11.0,11.0,18,3
,2026-11-05 18:18:00,1.38,72.3,73.9,69.8,11.2,11.1,11.2,18,3
,2026-11-05 18:18:00,1.44,74.9,74.7,76.3,11.1,11.0,11.1,18,3
,2026-11-05 18:18:00,2.13,109.0,108.0,107.0,11.1,11.1,11.1,18,3
,2026-11-05 18:18:00,2.14,145.0,141.0,145.0,11.1,11.0,11.1,18,3
,2026-11-05 18:21:00,1.47,78.5,75.4,75.1,11.2,11.1,11.2,18,3
,2026-11-05 18:21:00,1.45,71.3,70.0,71.2,11.1,11.1,11.0,18,3
,2026-11-05 18:21:00,1.96,110.0,107.0,105.0,11.0,11.0,11.0,18,3
,2026-11-05 18:21:00,1.44,76.0,75.6,75.7,11.1,11.1,11.1,18,3
,2026-11-05 18:21:00,2.21,145.0,140.0,144.0,11.1,11.0,11.1,18,3
,2026-11-05 18:24:00,0.0,144.0,140.0,144.0,10.5,10.4,11.1,18,3
,2026-11-05 18:24:00,1.35,71.3,70.0,71.2,10.9,11.0,10.9,18,3
,2026-11-05 18:24:00,2.07,110.0,107.0,105.0,11.0,11.0,11.0,18,3
,2026-11-05 18:24:00,0.0,12.0,78.3,77.6,10.5,10.4,11.2,18,3
,2026-11-05 18:24:00,0.0,75.9,13.184000000000001,12.3,11.1,11.1,11.1,18,3
,2026-11-05 18:27:00,0.0,144.0,139.0,146.0,11.3,11.3,11.3,18,3
,2026-11-05 18:27:00,1.99,115.0,113.0,111.0,11.0,11.0,11.0,18,3
,2026-11-05 18:27:00,1.5,82.3,81.9,82.5,10.9,11.0,10.9,18,3
,2026-11-05 18:27:00,0.0,12.0,13.184000000000001,12.3,11.3,11.3,11.3,18,3
,2026-11-05 18:27:00,938.4799999999996,49.8,48.5,50.1,11.3,11.3,11.3,18,3
,2026-11-05 18:30:00,1.75,145.0,139.0,144.0,11.2,11.2,11.2,18,3
,2026-11-05 18:30:00,1.11,63.5,59.1,54.2,11.3,11.3,11.3,18,3
,2026-11-05 18:30:00,1.95,82.3,81.9,82.5,11.0,11.0,11.0,18,3
,2026-11-05 18:30:00,2.14,115.0,113.0,111.0,11.0,10.9,10.9,18,3
,2026-11-05 18:30:00,1.37,70.0,69.2,70.4,11.2,11.2,11.2,18,3
,2026-11-05 18:33:00,2.0,119.0,116.0,115.0,11.0,10.9,10.9,18,3
,2026-11-05 18:33:00,1.35,75.6,73.2,74.2,11.3,11.2,11.3,18,3
,2026-11-05 18:33:00,1.75,77.2,76.9,78.4,11.0,11.0,11.0,18,3
,2026-11-05 18:33:00,1.48,77.9,75.7,76.3,11.2,11.2,11.2,18,3
,2026-11-05 18:33:00,2.17,145.0,139.0,148.0,11.2,11.2,11.2,18,3
,2026-11-05 18:36:00,2.51,147.0,143.0,148.0,11.2,11.2,11.2,18,3
,2026-11-05 18:36:00,1.6,81.1,81.4,82.2,11.0,11.0,11.0,18,3
,2026-11-05 18:36:00,1.52,78.9,78.5,79.4,11.2,11.1,11.2,18,3
,2026-11-05 18:36:00,2.03,112.0,110.0,109.0,10.9,10.8,10.8,18,3
,2026-11-05 18:36:00,1.48,79.9,78.6,78.2,11.3,11.2,11.3,18,3
,2026-11-05 18:39:00,1.58,81.1,81.4,82.2,11.0,11.0,11.0,18,3
,2026-11-05 18:39:00,2.57,147.0,143.0,148.0,11.2,11.1,11.2,18,3
,2026-11-05 18:39:00,1.5,81.8,79.8,83.6,11.2,11.2,11.3,18,3
,2026-11-05 18:39:00,2.04,122.0,110.0,109.0,10.9,10.8,10.8,18,3
,2026-11-05 18:39:00,1.56,80.6,79.5,82.1,11.2,11.1,11.2,18,3
,2026-11-05 18:42:00,2.08,117.0,117.0,115.0,10.9,10.9,10.8,18,3
,2026-11-05 18:42:00,1.56,80.2,80.8,81.7,11.2,11.1,11.2,18,3
,2026-11-05 18:42:00,2.62,148.0,143.0,147.0,11.2,11.1,11.2,18,3
,2026-11-05 18:42:00,1.53,83.1,80.8,81.4,11.2,11.2,11.2,18,3
,2026-11-05 18:42:00,1.55,83.3,83.4,84.4,11.0,11.0,11.0,18,3
,2026-11-05 18:45:00,2.65,148.0,143.0,149.0,11.1,11.1,11.1,18,3
,2026-11-05 18:45:00,1.6,83.7,84.9,85.4,11.1,11.1,11.1,18,3
,2026-11-05 18:45:00,1.49,79.6,77.6,79.7,11.2,11.2,11.2,18,3
,2026-11-05 18:45:00,1.9,80.8,80.9,83.1,10.9,10.9,10.9,18,3
,2026-11-05 18:45:00,2.15,117.0,117.0,115.0,10.9,10.9,10.9,18,3
,2026-11-05 18:48:00,2.65,148.0,143.0,149.0,11.1,11.1,11.1,18,3
,2026-11-05 18:48:00,1.67,87.3,87.7,88.8,11.1,11.1,11.1,18,3
,2026-11-05 18:48:00,1.6,81.3,80.9,81.6,11.0,11.0,11.0,18,3
,2026-11-05 18:48:00,1.53,82.5,78.8,81.7,11.2,11.2,11.2,18,3
,2026-11-05 18:48:00,2.05,125.0,120.0,120.0,10.9,10.9,10.9,18,3
,2026-11-05 18:51:00,2.65,150.0,143.57999999999993,150.0,11.1,11.1,11.1,18,3
,2026-11-05 18:51:00,1.6,96.5,95.9,96.8,11.0,10.9,10.9,18,3
,2026-11-05 18:51:00,2.11,114.0,112.0,111.0,10.9,10.8,10.9,18,3
,2026-11-05 18:51:00,1.59,84.5,81.1,82.9,11.2,11.2,11.2,18,3
,2026-11-05 18:51:00,1.68,87.6,89.0,88.3,11.1,11.1,11.1,18,3
,2026-11-05 18:54:00,1.57,85.4,81.7,84.0,11.2,11.1,11.2,18,3
,2026-11-05 18:54:00,1.68,89.1,89.5,91.1,11.1,11.0,11.1,18,3
,2026-11-05 18:54:00,2.03,114.0,112.0,111.0,10.9,10.8,10.9,18,3
,2026-11-05 18:54:00,2.68,150.0,143.57999999999993,150.0,11.1,11.1,11.1,18,3
,2026-11-05 18:54:00,1.83,96.5,95.9,96.8,10.9,11.0,10.9,18,3
,2026-11-05 18:57:00,2.69,150.0,143.57999999999993,150.0,11.1,11.0,11.1,18,3
,2026-11-05 18:57:00,1.64,88.3,85.0,86.7,11.1,11.1,11.1,18,3
,2026-11-05 18:57:00,2.14,114.0,113.0,111.0,10.9,10.8,10.8,18,3
,2026-11-05 18:57:00,1.57,83.4,82.8,84.0,10.9,10.9,10.9,18,3
,2026-11-05 18:57:00,1.67,87.0,87.1,89.0,11.0,11.0,11.0,18,3
,2026-11-05 19:00:00,2.71,150.0,143.57999999999993,150.0,11.0,10.9,11.0,19,3
,2026-11-05 19:00:00,1.45,83.4,82.8,84.0,10.9,11.0,10.9,19,3
,2026-11-05 19:00:00,1.6,87.8,84.2,87.2,11.0,11.0,11.1,19,3
,2026-11-05 19:00:00,1.69,88.3,87.2,88.0,11.0,10.9,11.0,19,3
,2026-11-05 19:00:00,2.02,114.0,113.0,111.0,10.9,10.9,10.9,19,3
,2026-11-05 19:03:00,2.16,111.0,110.0,108.0,10.9,10.8,10.8,19,3
,2026-11-05 19:03:00,1.65,88.1,83.7,89.1,11.1,11.1,11.2,19,3
,2026-11-05 19:03:00,2.76,150.0,135.0,141.0,11.1,11.0,11.1,19,3
,2026-11-05 19:03:00,1.54,77.7,77.5,79.1,11.0,11.0,11.0,19,3
,2026-11-05 19:03:00,1.66,88.6,88.2,89.4,11.1,11.0,11.0,19,3
,2026-11-05 19:06:00,1.68,89.6,86.7,88.0,11.1,11.0,11.1,19,3
,2026-11-05 19:06:00,2.02,111.0,111.0,109.0,10.9,10.8,10.8,19,3
,2026-11-05 19:06:00,1.55,80.5,80.2,81.7,11.0,11.0,11.0,19,3
,2026-11-05 19:06:00,1.64,88.1,84.5,87.2,11.2,11.1,11.2,19,3
,2026-11-05 19:06:00,2.78,140.0,133.0,139.0,11.1,11.0,11.1,19,3
,2026-11-05 19:09:00,2.75,141.0,133.0,141.0,11.1,11.0,11.1,19,3
,2026-11-05 19:09:00,1.62,80.5,80.2,81.7,10.9,11.0,10.9,19,3
,2026-11-05 19:09:00,1.65,87.8,85.6,86.8,11.1,11.1,11.1,19,3
,2026-11-05 19:09:00,2.13,111.0,111.0,109.0,10.9,10.8,10.8,19,3
,2026-11-05 19:09:00,1.68,88.0,88.4,88.7,11.0,11.0,11.0,19,3
,2026-11-05 19:12:00,2.24,112.0,112.0,111.0,10.9,10.8,10.8,19,3
,2026-11-05 19:12:00,2.79,140.0,135.0,141.0,11.0,11.0,11.1,19,3
